text,label,domain,source,dataset,text_lemma,neutral,disgust,anger,surprise,sadness,fear,joy,vader_neg,vader_neu,vader_pos,vader_compound,urgency,authority,doubt,urgency_presence,authority_presence,doubt_presence,authority_to_doubt_ratio,urg_score,auth_score
this poem was written in 2020 specifically about the covid-19 pandemic,misinformation,covid,princeton,jns-covid_misinfo,poem write 2020 specifically covid-19 pandemic,0.9383789896965028,0.0030728511046618,0.0073563759215176,0.0298218037933111,0.0086331758648157,0.0033831824548542,0.009353594854474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
"covid-19 corpses video was shot in ecuador, not new york",misinformation,covid,princeton,jns-covid_misinfo,covid-19 corpse video shoot ecuador new york,0.8940916061401367,0.0107471272349357,0.0043874480761587,0.0640095770359039,0.0178280863910913,0.005877673625946,0.0030584607739001,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
this video actually shows worshippers in peru in 2019 before the covid-19 pandemic,misinformation,covid,princeton,jns-covid_misinfo,video actually show worshipper peru 2019 covid-19 pandemic,0.941158413887024,0.0061866585165262,0.0052209543064236,0.0342434793710708,0.0037959238979965,0.0041797654703259,0.0052149328403174,0.0,0.87,0.13,0.2023,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
"this video shows riots in london in 2011, more than nine years before the covid-19 pandemic",misinformation,covid,princeton,jns-covid_misinfo,video show riot london 2011 year covid-19 pandemic,0.0458727590739727,0.0122376969084143,0.9077020287513732,0.0057268305681645,0.0066662994213402,0.018798753619194,0.0029956649523228,0.18,0.82,0.0,-0.5106,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
hoax circulates online that funerals for covid-19 victims are banned in pakistan,misinformation,covid,princeton,jns-covid_misinfo,hoax circulate online funeral covid-19 victim ban pakistan,0.3067547082901001,0.0291555132716894,0.0737992227077484,0.10792276263237,0.4574151039123535,0.0184203404933214,0.0065323342569172,0.556,0.444,0.0,-0.8402,0.8,0.0,0.4,1,0,1,0.0,0.8,0.0
hoax circulates online in hong kong that covid-19 was transmitted through fruits and vegetables,misinformation,covid,princeton,jns-covid_misinfo,hoax circulate online hong kong covid-19 transmit fruit vegetable,0.8933244943618774,0.009940480813384,0.0142484754323959,0.0536956004798412,0.007648488972336,0.0021140570752322,0.0190284606069326,0.139,0.861,0.0,-0.2732,0.2,0.0,0.9,1,0,1,0.0,0.2,0.0
gates foundation urges netizens to stop sharing fake 'bill gates coronavirus letter',misinformation,covid,princeton,jns-covid_misinfo,gates foundation urge netizen stop share fake bill gates coronavirus letter,0.6630197763442993,0.0104973763227462,0.141696035861969,0.0636881962418556,0.0525647662580013,0.0583340972661972,0.0101997330784797,0.31,0.526,0.164,-0.3612,0.2,0.0,0.4,1,0,1,0.0,0.2,0.0
this photo has circulated in reports about an irish teenager who died in 2017,misinformation,covid,princeton,jns-covid_misinfo,photo circulate report irish teenager die 2017,0.328957587480545,0.2125290632247924,0.105910412967205,0.0623618215322494,0.2679148018360138,0.0108167752623558,0.0115094883367419,0.217,0.783,0.0,-0.5574,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
nigerian health authority denounces fake social media accounts,misinformation,covid,princeton,jns-covid_misinfo,nigerian health authority denounce fake social medium account,0.0390455015003681,0.0258580539375543,0.6048555374145508,0.0226145815104246,0.1134834513068199,0.1897390335798263,0.0044037401676177,0.488,0.407,0.106,-0.6908,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
misleading claim circulates that muslims ignored covid-19 curfew at sri lankan mosque,misinformation,covid,princeton,jns-covid_misinfo,mislead claim circulate muslims ignore covid-19 curfew sri lankan mosque,0.5713680386543274,0.0278831236064434,0.3522419333457947,0.0210821814835071,0.0174802560359239,0.0071810060180723,0.0027633819263428,0.333,0.667,0.0,-0.6124,0.2,0.3,0.4,1,1,1,0.7499981250046874,0.2,0.3
this video was edited to make it look like south africa’s leader announced an 81-day lockdown,misinformation,covid,princeton,jns-covid_misinfo,video edit look like south africa leader announce 81 day lockdown,0.7003620266914368,0.0089535471051931,0.0101275527849793,0.0682598948478698,0.032954953610897,0.1756195276975631,0.0037224881816655,0.0,0.857,0.143,0.3612,0.0,0.0,0.3,0,0,1,0.0,0.0,0.0
this video was shot in azerbaijan in october 2019 during an anti-government protest,misinformation,covid,princeton,jns-covid_misinfo,video shoot azerbaijan october 2019 anti government protest,0.0071285185404121,0.0102709857746958,0.9429394602775574,0.0025000921450555,0.0050562941469252,0.0261045657098293,0.0060001844540238,0.143,0.857,0.0,-0.25,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
this photo has circulated in reports about the coffins of earthquake victims in italy in 2009,misinformation,covid,princeton,jns-covid_misinfo,photo circulate report coffin earthquake victim italy 2009,0.1050836145877838,0.0782122611999511,0.0193790886551141,0.0767418667674064,0.175295814871788,0.5377739071846008,0.0075135366059839,0.133,0.867,0.0,-0.3182,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
2016 photo of tank in toronto resurfaces amid covid-19 outbreak,misinformation,covid,princeton,jns-covid_misinfo,2016 photo tank toronto resurface amid covid-19 outbreak,0.3342487812042236,0.0826616585254669,0.1575819700956344,0.0683178976178169,0.0502678900957107,0.3019995391368866,0.004922229796648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
"this sri lankan spice manufacturer said it has used the logo since 2007, years before the political party was established",misinformation,covid,princeton,jns-covid_misinfo,sri lankan spice manufacturer say logo 2007 year political party establish,0.9066557884216307,0.010068641975522,0.0125786624848842,0.0339630134403705,0.0189300812780857,0.0034553438890725,0.0143484221771359,0.0,0.876,0.124,0.4019,0.2,0.0,0.2,1,0,1,0.0,0.2,0.0
this photo was taken from the us television series the walking dead,misinformation,covid,princeton,jns-covid_misinfo,photo take television series walk dead,0.4178725779056549,0.065149612724781,0.0343634076416492,0.054656196385622,0.3191917538642883,0.088343471288681,0.0204229950904846,0.281,0.719,0.0,-0.6486,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
the world bank did not praise tanzania’s anti-coronavirus policies,misinformation,covid,princeton,jns-covid_misinfo,world bank praise tanzania anti coronavirus policy,0.4031972885131836,0.0619287118315696,0.1347827166318893,0.0580056756734848,0.3242188394069671,0.0037596453912556,0.0141071714460849,0.268,0.732,0.0,-0.4449,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
this broadcast first aired on an albanian tv channel years before the covid-19 pandemic,misinformation,covid,princeton,jns-covid_misinfo,broadcast air albanian tv channel year covid-19 pandemic,0.8518207669258118,0.0019456824520602,0.0055313594639301,0.1096310690045356,0.0049339416436851,0.0068588033318519,0.0192783530801534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
the chinese donation consisted of general medical supplies to help fight covid-19,misinformation,covid,princeton,jns-covid_misinfo,chinese donation consist general medical supply help fight covid-19,0.209658682346344,0.0022331587970256,0.0181010328233242,0.0977752730250358,0.0491464734077453,0.0049643409438431,0.6181210279464722,0.17,0.654,0.176,0.0258,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
covid-19: hoax circulates that viral outbreaks are linked to new telecommunication technologies,misinformation,covid,princeton,jns-covid_misinfo,covid-19 hoax circulate viral outbreak link new telecommunication technology,0.3701871931552887,0.0038556673098355,0.0682228878140449,0.3784339129924774,0.0106933731585741,0.071067489683628,0.097539521753788,0.16,0.84,0.0,-0.2732,0.2,0.1,0.6,1,1,1,0.1666663888893518,0.2,0.1
posts claim children with covid-19 must go to hospitals alone,misinformation,covid,princeton,jns-covid_misinfo,post claim child covid-19 hospital,0.0537029504776001,0.0101105831563472,0.0042352271266281,0.006230286322534,0.911218285560608,0.0129564823582768,0.0015461611328646,0.182,0.818,0.0,-0.25,0.2,0.0,0.4,1,0,1,0.0,0.2,0.0
these 10 tips for preventing covid-19 contain false information,misinformation,covid,princeton,jns-covid_misinfo,10 tip prevent covid-19 contain false information,0.706629753112793,0.0402171798050403,0.1804521083831787,0.0226976629346609,0.0288188271224498,0.0188375022262334,0.0023469554726034,0.121,0.879,0.0,-0.0258,0.2,0.4,0.6,1,1,1,0.6666655555574075,0.2,0.4
this video has circulated in reports about indian activist trupti desai's arrest in september 2019,misinformation,covid,princeton,jns-covid_misinfo,video circulate report indian activist trupti desai arrest september 2019,0.2837048172950744,0.0216920711100101,0.1976833641529083,0.0544132031500339,0.1644791513681411,0.2695372700691223,0.0084901209920644,0.146,0.854,0.0,-0.34,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
this video was filmed in azerbaijan in november 2019,misinformation,covid,princeton,jns-covid_misinfo,video film azerbaijan november 2019,0.6790412664413452,0.0131935877725481,0.0395031683146953,0.1174024790525436,0.0806755423545837,0.0257558673620224,0.0444280467927455,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
trump did not post this tweet about h1n1 pandemic in 2009,misinformation,covid,princeton,jns-covid_misinfo,trump post tweet h1n1 pandemic 2009,0.7885014414787292,0.0093392496928572,0.0177365448325872,0.0428255647420883,0.1243311986327171,0.0132189812138676,0.0040470627136528,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0,0,1,0.0,0.0,0.0
misleading coronavirus information falsely attributed to johns hopkins,misinformation,covid,princeton,jns-covid_misinfo,mislead coronavirus information falsely attribute johns hopkins,0.6749581694602966,0.0319960750639438,0.1671706438064575,0.0511641763150692,0.0435365848243236,0.0255106315016746,0.0056637455709278,0.278,0.722,0.0,-0.4019,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0
this video has circulated online since 2015 -- years before the covid-19 pandemic,misinformation,covid,princeton,jns-covid_misinfo,video circulate online 2015 year covid-19 pandemic,0.8866294026374817,0.0036446896847337,0.0101069035008549,0.0754153281450271,0.0048684109933674,0.0073043960146605,0.0120309516787529,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
corona virus is a torment for the infidels and mercy for the muslims     ویروس کرونا عذاب برای کفار و رحمت برای مسلمانان است .,misinformation,covid,princeton,jns-covid_misinfo,corona virus torment infidel mercy muslims ویروس کرونا عذاب برای کفار و رحمت برای مسلمانان است,0.0188670121133327,0.0395076498389244,0.0988446250557899,0.0032000746577978,0.4324934184551239,0.3987919092178345,0.0082953637465834,0.0,0.902,0.098,0.3612,0.0,1.0,1.0,0,1,1,0.999999000001,0.0,1.0
شاش شتر شفا بخشه و کرونا و سرطان رو هم درمان میکنه    camel's urine is healable and can treat covid19 and cancer,misinformation,covid,princeton,jns-covid_misinfo,شاش شتر شفا بخشه و کرونا و سرطان رو هم درمان میکنه camel urine healable treat covid19 cancer,0.5336839556694031,0.0494753718376159,0.0464419424533844,0.0293369572609663,0.0826464816927909,0.0656215846538543,0.1927937120199203,0.162,0.738,0.1,-0.4019,0.0,1.0,0.9,0,1,1,1.1111098765445817,0.0,1.0
exclusive: she's been falsely accused of starting the pandemic. her life has been turned upside down,misinformation,covid,princeton,jns-covid_misinfo,exclusive falsely accuse start pandemic life turn upside,0.0318805277347564,0.0147382579743862,0.151150107383728,0.0104124220088124,0.7708945870399475,0.019756818190217,0.0011673080734908,0.124,0.791,0.085,-0.1779,0.0,0.0,0.4,0,0,1,0.0,0.0,0.0
scientists haven’t found proof the coronavirus escaped from a lab in wuhan. trump supporters are spreading the rumor anyway.,misinformation,covid,princeton,jns-covid_misinfo,scientist find proof coronavirus escape lab wuhan trump supporter spread rumor,0.929972767829895,0.0070013627409935,0.0172222051769495,0.0204952098429203,0.0120052518323063,0.0084879081696271,0.0048153125680983,0.0,0.861,0.139,0.4404,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
"no, white south africans not banned from getting covid-19 government aid",misinformation,covid,princeton,jns-covid_misinfo,white south african ban get covid-19 government aid,0.6828093528747559,0.0231450200080871,0.0398963801562786,0.0292290616780519,0.2083831131458282,0.0078510455787181,0.0086860647425055,0.0,0.801,0.199,0.357,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
facebook users wrongly tie dog vaccine to novel coronavirus,misinformation,covid,princeton,jns-covid_misinfo,facebook user wrongly tie dog vaccine novel coronavirus,0.2462648600339889,0.0108427945524454,0.3568478524684906,0.2587871849536896,0.1048782467842102,0.0128895044326782,0.0094895921647548,0.0,0.777,0.223,0.3182,0.8,0.0,0.5,1,0,1,0.0,0.8,0.0
not real news: another week of debunking fake coronavirus headlines and more,misinformation,covid,princeton,jns-covid_misinfo,real news week debunk fake coronavirus headline,0.2299388796091079,0.0029438314959406,0.0081446757540106,0.5139684081077576,0.2160248756408691,0.0034924324136227,0.0254868604242801,0.22,0.78,0.0,-0.4767,0.0,0.0,1.0,0,0,1,0.0,0.0,0.0
french doctor did not urge africans to avoid a “bill gates vaccine”,misinformation,covid,princeton,jns-covid_misinfo,french doctor urge african avoid bill gates vaccine,0.5812157392501831,0.1953127086162567,0.0686420276761055,0.0198160391300916,0.1035962030291557,0.028211111202836,0.0032061038073152,0.167,0.833,0.0,-0.296,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
sharjah ruler sultan bin muhammad al-qasimi did not ban the burial of covid-19 victims in april 2020,misinformation,covid,princeton,jns-covid_misinfo,sharjah ruler sultan bin muhammad al qasimi ban burial covid-19 victim april 2020,0.4848726987838745,0.0501227043569088,0.208036869764328,0.0234770402312278,0.1966644078493118,0.0209354609251022,0.0158908143639564,0.114,0.742,0.145,0.1591,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
photo does not show nurses treating covid-19 patients in italy,misinformation,covid,princeton,jns-covid_misinfo,photo nurse treat covid-19 patient italy,0.5885531306266785,0.1459769159555435,0.0242071170359849,0.0479430742561817,0.1535093933343887,0.0334376469254493,0.0063727768138051,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
"no, britain’s queen elizabeth did not mention the philippines in her speech on the novel coronavirus",misinformation,covid,princeton,jns-covid_misinfo,britain queen elizabeth mention philippine speech novel coronavirus,0.8947827816009521,0.0227642618119716,0.0088066672906279,0.0294015444815158,0.0272575784474611,0.0138256838545203,0.0031615989282727,0.0,0.867,0.133,0.3182,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
this is an old video showing police officers in ghana,misinformation,covid,princeton,jns-covid_misinfo,old video show police officer ghana,0.3930691182613373,0.4866795241832733,0.0651051253080368,0.0284535121172666,0.0061127287335693,0.0169064048677682,0.0036735129542648,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
non-profit hospital in pakistan refutes misleading claim it charged patients for covid-19 tests,misinformation,covid,princeton,jns-covid_misinfo,non profit hospital pakistan refute mislead claim charge patient covid-19 test,0.2477164268493652,0.0300213880836963,0.60968017578125,0.0262758322060108,0.062259130179882,0.013882596977055,0.0101644331589341,0.29,0.71,0.0,-0.5423,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
this video first appeared in 2014 reports about migrants who drowned off the libyan coast,misinformation,covid,princeton,jns-covid_misinfo,video appear 2014 report migrant drown libyan coast,0.0863920822739601,0.0780549123883247,0.0221912842243909,0.0353546217083931,0.1864712238311767,0.5880559682846069,0.0034798658452928,0.218,0.782,0.0,-0.5994,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
5-year-old india toilet photo is circulating as photo of bharatpur coronavirus hospital toilet,misinformation,covid,princeton,jns-covid_misinfo,5 year old india toilet photo circulate photo bharatpur coronavirus hospital toilet,0.1607644110918045,0.7618700265884399,0.0196708496659994,0.0156679190695285,0.0070011396892368,0.0288328658789396,0.0061927833594381,0.0,1.0,0.0,0.0,0.8,0.0,0.5,1,0,1,0.0,0.8,0.0
فضای پاک و آسمان آبی بامیان زیبا کرونا لعنتی را فوراً از بین می برد.     the clean space and blue sky of bamyan can destroy the damn corona immediately,misinformation,covid,princeton,jns-covid_misinfo,فضای پاک و آسمان آبی بامیان زیبا کرونا لعنتی را فوراً از بین می برد clean space blue sky bamyan destroy damn corona immediately,0.0689802542328834,0.0105816181749105,0.5002543330192566,0.0173064265400171,0.2029547542333603,0.1314560621976852,0.0684664696455001,0.178,0.745,0.077,-0.5423,1.0,0.0,0.2,1,0,1,0.0,1.0,0.0
"according to information of unicef, covid19 can be killed in 26 percent temperature قرار معلومات یونیسف، ویروس کرونا در دمای 26 درجه از بین می رود",misinformation,covid,princeton,jns-covid_misinfo,accord information unicef covid19 kill 26 percent temperature قرار معلومات یونیسف ویروس کرونا در دمای 26 درجه از بین می رود,0.1372143775224685,0.041849460452795,0.1187677532434463,0.0083505874499678,0.2654322385787964,0.4232099950313568,0.0051755369640886,0.153,0.847,0.0,-0.6705,0.2,0.7,0.6,1,1,1,1.166664722225463,0.2,0.7
fact check: democrats do not want stimulus payments taken from social security and military,misinformation,covid,princeton,jns-covid_misinfo,fact check democrat want stimulus payment take social security military,0.678900420665741,0.0337352827191352,0.1707457154989242,0.011017806828022,0.0918526798486709,0.0073498538695275,0.0063982065767049,0.078,0.768,0.154,0.291,0.8,0.0,0.5,1,0,1,0.0,0.8,0.0
fact check: not wearing masks for tuberculosis in the u.s. does not mean masks are not needed for covid-19,misinformation,covid,princeton,jns-covid_misinfo,fact check wear mask tuberculosis u.s mean mask need covid-19,0.8430806994438171,0.0351335629820823,0.0180702432990074,0.0132934106513857,0.0106803691014647,0.0773144289851188,0.0024272743612527,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0,0,1,0.0,0.0,0.0
"fact check: pelosi not in wuhan, china, six days after impeachment",misinformation,covid,princeton,jns-covid_misinfo,fact check pelosi wuhan china day impeachment,0.8052458763122559,0.0068338955752551,0.0134130287915468,0.0921639874577522,0.0679278522729873,0.0094615127891302,0.004953758791089,0.0,1.0,0.0,0.0,0.8,0.0,0.2,1,0,1,0.0,0.8,0.0
fact check: trader joe's is not giving away a chance to get $250 coupon to all,misinformation,covid,princeton,jns-covid_misinfo,fact check trader joe give away chance $ 250 coupon,0.2142373025417328,0.0126224560663104,0.0248770006000995,0.2049516588449478,0.535948634147644,0.0037928591482341,0.0035701191518455,0.113,0.776,0.111,-0.0093,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
"fact check: countering video, doctors say drug for high-altitude sickness is not 'missing link' in coronavirus treatment",misinformation,covid,princeton,jns-covid_misinfo,fact check counter video doctor drug high altitude sickness miss link coronavirus treatment,0.8661618828773499,0.0157895181328058,0.0164522677659988,0.0417655445635318,0.0183537043631076,0.0376808941364288,0.0037961690686643,0.0,0.894,0.106,0.2235,0.8,0.0,0.5,1,0,1,0.0,0.8,0.0
no evidence that flu shot increases risk of covid-19,misinformation,covid,princeton,jns-covid_misinfo,evidence flu shot increase risk covid-19,0.1176686659455299,0.005622305907309,0.0128048295155167,0.0165848545730114,0.0943320244550705,0.7482644319534302,0.0047228555195033,0.535,0.465,0.0,-0.7096,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
hoax circulates online that people wearing shoes indoors triggered hike in covid-19 cases in italy,misinformation,covid,princeton,jns-covid_misinfo,hoax circulate online people wear shoe indoor trigger hike covid-19 case italy,0.6349601745605469,0.0070046968758106,0.0827670469880104,0.1979864090681076,0.0245061013847589,0.0450300872325897,0.0077454815618693,0.13,0.87,0.0,-0.2732,0.3,0.0,0.6,1,0,1,0.0,0.3,0.0
philippine hospital shot down misleading claims linking covid-19 to grocery shopping,misinformation,covid,princeton,jns-covid_misinfo,philippine hospital shoot misleading claim link covid-19 grocery shopping,0.475261241197586,0.0065553216263651,0.2431788444519043,0.1564622074365615,0.071996197104454,0.0357915349304676,0.010754607617855,0.213,0.787,0.0,-0.4019,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
this video was uploaded to an indian wrestling-themed youtube channel in june 2019,misinformation,covid,princeton,jns-covid_misinfo,video upload indian wrestling theme youtube channel june 2019,0.7456014752388,0.002979059703648,0.0085190646350383,0.11585483700037,0.0097561283037066,0.0020350590348243,0.1152543723583221,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
this video shows monkeys swimming in a pool in india during the covid-19 lockdown,misinformation,covid,princeton,jns-covid_misinfo,video show monkey swim pool india covid-19 lockdown,0.2014801949262619,0.0766514539718627,0.0304557550698518,0.0641355291008949,0.0143214706331491,0.605661928653717,0.0072936755605041,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
5g deal between uk and chinese tech company huawei has not been cancelled,misinformation,covid,princeton,jns-covid_misinfo,5 g deal uk chinese tech company huawei cancel,0.2314053773880005,0.0035945593845099,0.0237273406237363,0.043980348855257,0.6837280988693237,0.0046373340301215,0.0089269271120429,0.0,0.873,0.127,0.1877,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
"this picture shows the work of a make-up artist, not an infected hand",misinformation,covid,princeton,jns-covid_misinfo,picture show work artist infected hand,0.8230365514755249,0.1343607753515243,0.0077855186536908,0.0170705113559961,0.006933107972145,0.003163039451465,0.0076505672186613,0.162,0.677,0.162,0.0,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
false advice on refusing vaccines circulates during covid-19 pandemic,misinformation,covid,princeton,jns-covid_misinfo,false advice refuse vaccine circulate covid-19 pandemic,0.2168489396572113,0.088081382215023,0.4084837436676025,0.011082156561315,0.1060490384697914,0.1667767763137817,0.0026780124753713,0.252,0.748,0.0,-0.4019,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
"this video shows fbi agents raiding a private home, not a synagogue",misinformation,covid,princeton,jns-covid_misinfo,video show fbi agent raid private home synagogue,0.1246388927102088,0.3566356897354126,0.2968780398368835,0.0861910060048103,0.0060285413637757,0.1271596252918243,0.0024681671056896,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0,0,1,0.0,0.0,0.0
online coronavirus scams spread in nigeria amid lockdowns,misinformation,covid,princeton,jns-covid_misinfo,online coronavirus scam spread nigeria amid lockdown,0.0384781584143638,0.0068089878186583,0.0245396178215742,0.0078577827662229,0.0266634840518236,0.8942055702209473,0.001446398673579,0.352,0.648,0.0,-0.5859,0.4,0.0,0.6,1,0,1,0.0,0.4,0.0
covid-19: ‘tu psychologist’ makes several false claims in a popular youtube interview,misinformation,covid,princeton,jns-covid_misinfo,covid-19 tu psychologist make false claim popular youtube interview,0.5897148847579956,0.0089563624933362,0.0598866418004035,0.2681780457496643,0.0335831530392169,0.0108951115980744,0.0287858936935663,0.0,0.797,0.203,0.4215,0.2,0.0,0.4,1,0,1,0.0,0.2,0.0
photo of lebanese reporter used to criticize u.s. media,misinformation,covid,princeton,jns-covid_misinfo,photo lebanese reporter criticize u.s medium,0.0411139614880085,0.6701775789260864,0.2534297704696655,0.0113189360126852,0.0128750158473849,0.0073604108765721,0.0037243876140564,0.245,0.755,0.0,-0.3818,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
stimulus checks won’t reduce future tax refunds,misinformation,covid,princeton,jns-covid_misinfo,stimulus check will reduce future tax refund,0.8368380665779114,0.0048507237806916,0.0090889940038323,0.045988742262125,0.0950120165944099,0.0042295227758586,0.0039919330738484,0.0,1.0,0.0,0.0,0.3,0.0,0.2,1,0,1,0.0,0.3,0.0
conspiracy theory misinterprets goals of gates foundation,misinformation,covid,princeton,jns-covid_misinfo,conspiracy theory misinterpret goal gate foundation,0.2063090056180954,0.0351876504719257,0.4773643910884857,0.0176573973149061,0.0250813867896795,0.2284867018461227,0.0099133364856243,0.362,0.638,0.0,-0.5267,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
false claim of deadly coronavirus vaccine trial in africa,misinformation,covid,princeton,jns-covid_misinfo,false claim deadly coronavirus vaccine trial africa,0.3334200978279114,0.0336767062544822,0.2850495874881744,0.0509241484105587,0.0262819621711969,0.2662116885185241,0.0044358330778777,0.0,1.0,0.0,0.0,0.4,0.2,0.6,1,1,1,0.3333327777787037,0.4,0.2
senegalese children did not die from a coronavirus vaccine (which does not yet exist),misinformation,covid,princeton,jns-covid_misinfo,senegalese child die coronavirus vaccine exist,0.7725966572761536,0.0129377003759145,0.0053229886107146,0.0290570929646492,0.1526261568069458,0.0168851837515831,0.010574247688055,0.0,0.805,0.195,0.4847,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
claim nigeria spent 1 billion naira on covid-19 text messages came from fabricated tweet,misinformation,covid,princeton,jns-covid_misinfo,claim nigeria spend 1 billion naira covid-19 text message come fabricated tweet,0.5566046237945557,0.0105278948321938,0.2269344329833984,0.1486337631940841,0.0340464934706687,0.012278014793992,0.0109747126698493,0.0,1.0,0.0,0.0,0.2,0.1,0.7,1,1,1,0.1428569387758017,0.2,0.1
this video has circulated online since at least 2016 about a prank in brazil,misinformation,covid,princeton,jns-covid_misinfo,video circulate online 2016 prank brazil,0.883634626865387,0.0057761692441999,0.0152082918211817,0.0495255440473556,0.003670877078548,0.0043208156712353,0.037863589823246,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
the corona virus travelled entire world from wuhan but it did not reach beijing and shanghai... can anybody put light?,misinformation,covid,princeton,jns-covid_misinfo,corona virus travel entire world wuhan reach beijing shanghai anybody light,0.3156081736087799,0.0069245533086359,0.0153861455619335,0.6103846430778503,0.0406382866203784,0.0085904505103826,0.0024677154142409,0.055,0.945,0.0,-0.0286,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
corona! virus? or bio warfare weapon?,misinformation,covid,princeton,jns-covid_misinfo,corona virus bio warfare weapon,0.6337288022041321,0.042189285159111,0.0710170120000839,0.2048536986112594,0.0048642200417816,0.0364968068897724,0.0068501704372465,0.558,0.442,0.0,-0.6189,0.8,0.0,0.9,1,0,1,0.0,0.8,0.0
reports didn’t misrepresent one man’s death as two,misinformation,covid,princeton,jns-covid_misinfo,report misrepresent man death,0.8423292636871338,0.0484002083539962,0.0155769931152462,0.0336143374443054,0.0534502938389778,0.0043454603292047,0.0022834416013211,0.358,0.642,0.0,-0.5994,0.0,0.0,0.2,0,0,1,0.0,0.0,0.0
tv news report prompts unfounded attacks on michigan governor,misinformation,covid,princeton,jns-covid_misinfo,tv news report prompt unfounded attack michigan governor,0.002926183398813,0.0005159937427379,0.0186763107776641,0.0039999047294259,0.0035015535540878,0.9689182043075562,0.0014619634021073,0.266,0.734,0.0,-0.4404,0.3,0.2,0.6,1,1,1,0.3333327777787037,0.3,0.2
south africa’s education department says the 2020 school year can still be saved,misinformation,covid,princeton,jns-covid_misinfo,south africa education department say 2020 school year save,0.8803843259811401,0.0032501437235623,0.007091618143022,0.0324122011661529,0.0554058849811553,0.0037230630405247,0.0177327487617731,0.0,0.811,0.189,0.4215,0.1,0.0,0.3,1,0,1,0.0,0.1,0.0
this video shows a rally in hamburg -- it has circulated online since at least january 2020,misinformation,covid,princeton,jns-covid_misinfo,video show rally hamburg circulate online january 2020,0.8538843989372253,0.0065645454451441,0.0087409196421504,0.1113364472985267,0.0038125915452837,0.0031854938715696,0.012475561350584,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,0,1,0.0,0.0,0.0
"this video has circulated in reports since at least february 2020, weeks before the incident at a coronavirus quarantine facility in india",misinformation,covid,princeton,jns-covid_misinfo,video circulate report february 2020 week incident coronavirus quarantine facility india,0.8734692931175232,0.0138073870912194,0.0098630040884017,0.0391341783106327,0.0056313695386052,0.0531943626701831,0.0049004610627889,0.0,1.0,0.0,0.0,0.8,0.0,0.0,1,0,0,0.0,0.8,0.0
baseless attack on news media over photo of coffins,misinformation,covid,princeton,jns-covid_misinfo,baseless attack news media photo coffin,0.0174265820533037,0.0587571784853935,0.7746130228042603,0.0103016374632716,0.0062079261988401,0.1316367238759994,0.0010569670703262,0.279,0.721,0.0,-0.4767,0.2,0.0,0.3,1,0,1,0.0,0.2,0.0
